title,url
Frank Miller's RoboCop,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/FrankMillersRoboCop
Giant Robot Warrior Maintenance Crew,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/GiantRobotWarriorMaintenanceCrew
Horizon Zero Dawn,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/HorizonZeroDawn
Livewires,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Livewires
Machine Man,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MachineMan
Machine Teen,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MachineTeen
Mech Cadet Yu,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MechCadetYu
Mega Robo Bros,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MegaRoboBros
Metal Men,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MetalMen
Mosely,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Mosely
Mr. Hero: The Newmatic Man,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MrHeroTheNewmaticMan
Neutro,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Neutro
Red Tornado,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/RedTornado
RoboCop Versus The Terminator,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/RoboCopVersusTheTerminator
Robotmen of the Lost Planet,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/RobotmenOfTheLostPlanet
