text,url,source_url,concatenated
"""Weird Al"" Yankovic",https://tvtropes.org/pmwiki/pmwiki.php/Music/WeirdAlYankovic,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Music,"'""Weird Al"" Yankovic':'https://tvtropes.org/pmwiki/pmwiki.php/Music/WeirdAlYankovic'"
[PROTOTYPE],https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Prototype,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'[PROTOTYPE]':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Prototype'
21 Jump Street,https://tvtropes.org/pmwiki/pmwiki.php/Film/TwentyOneJumpStreet,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'21 Jump Street':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TwentyOneJumpStreet'
2Dark,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TwoDark,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'2Dark':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TwoDark'
3×3 Eyes,https://tvtropes.org/pmwiki/pmwiki.php/Manga/SazanEyes,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'3×3 Eyes':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/SazanEyes'
8-Bit Theater,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/EightBitTheater,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Webcomics,'8-Bit Theater':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/EightBitTheater'
A Certain Magical Index,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ACertainMagicalIndex,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'A Certain Magical Index':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/ACertainMagicalIndex'
A Crooked World,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CaptainBritainACrookedWorld,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/MarvelUniverse,'A Crooked World':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CaptainBritainACrookedWorld'
A French Village,https://tvtropes.org/pmwiki/pmwiki.php/Series/AFrenchVillage,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/LiveActionTV,'A French Village':'https://tvtropes.org/pmwiki/pmwiki.php/Series/AFrenchVillage'
A Machine For Pigs,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AmnesiaAMachineForPigs,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'A Machine For Pigs':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AmnesiaAMachineForPigs'
A Nightmare on Elm Street 3: Dream Warriors,https://tvtropes.org/pmwiki/pmwiki.php/Film/ANightmareOnElmStreet3DreamWarriors,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'A Nightmare on Elm Street 3: Dream Warriors':'https://tvtropes.org/pmwiki/pmwiki.php/Film/ANightmareOnElmStreet3DreamWarriors'
A Nightmare on Elm Street 4: The Dream Master,https://tvtropes.org/pmwiki/pmwiki.php/Film/ANightmareOnElmStreet4TheDreamMaster,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'A Nightmare on Elm Street 4: The Dream Master':'https://tvtropes.org/pmwiki/pmwiki.php/Film/ANightmareOnElmStreet4TheDreamMaster'
A Nightmare on Elm Street Part 2: Freddy's Revenge,https://tvtropes.org/pmwiki/pmwiki.php/Film/ANightmareOnElmStreetPart2FreddysRevenge,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'A Nightmare on Elm Street Part 2: Freddy's Revenge':'https://tvtropes.org/pmwiki/pmwiki.php/Film/ANightmareOnElmStreetPart2FreddysRevenge'
A Planet Called Treason,https://tvtropes.org/pmwiki/pmwiki.php/Literature/APlanetCalledTreason,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Literature,'A Planet Called Treason':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/APlanetCalledTreason'
A Song of Ice and Fire,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ASongOfIceAndFire,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/FanWorks,'A Song of Ice and Fire':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/ASongOfIceAndFire'
A Wolf in the Soul,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AWolfInTheSoul,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Literature,'A Wolf in the Soul':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/AWolfInTheSoul'
Abarat,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Abarat,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Literature,'Abarat':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Abarat'
Abomination,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Abomination,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Webcomics,'Abomination':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Abomination'
Advance Wars: Days of Ruin,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/NintendoWars,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Advance Wars: Days of Ruin':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/NintendoWars'
Adventure Time,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AdventureTime,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/FanWorks,'Adventure Time':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AdventureTime'
After Earth,https://tvtropes.org/pmwiki/pmwiki.php/Film/AfterEarth,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'After Earth':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AfterEarth'
After School Nightmare,https://tvtropes.org/pmwiki/pmwiki.php/Manga/AfterSchoolNightmare,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'After School Nightmare':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/AfterSchoolNightmare'
Agent USA,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AgentUSA,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Agent USA':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AgentUSA'
Agni's Philosophy,https://tvtropes.org/pmwiki/pmwiki.php/Anime/AgnisPhilosophy,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'Agni's Philosophy':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/AgnisPhilosophy'
AKIRA,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Akira,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'AKIRA':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Akira'
AKIRA,https://tvtropes.org/pmwiki/pmwiki.php/Manga/AKIRA,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'AKIRA':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/AKIRA'
Aladdin: The Series,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AladdinTheSeries,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/WesternAnimation,'Aladdin: The Series':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AladdinTheSeries'
Alien,https://tvtropes.org/pmwiki/pmwiki.php/Film/Alien,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/FanWorks,'Alien':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Alien'
Alien 2: On Earth,https://tvtropes.org/pmwiki/pmwiki.php/Film/Alien2OnEarth,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Alien 2: On Earth':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Alien2OnEarth'
Alien Abduction (2014),https://tvtropes.org/pmwiki/pmwiki.php/Film/AlienAbduction2014,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Alien Abduction (2014)':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AlienAbduction2014'
Alien Force,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Ben10AlienForce,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/WesternAnimation,'Alien Force':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Ben10AlienForce'
Alien: Covenant,https://tvtropes.org/pmwiki/pmwiki.php/Film/AlienCovenant,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Alien: Covenant':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AlienCovenant'
Alien: Resurrection,https://tvtropes.org/pmwiki/pmwiki.php/Film/AlienResurrection,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Alien: Resurrection':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AlienResurrection'
Aliens,https://tvtropes.org/pmwiki/pmwiki.php/Film/Aliens,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Aliens':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Aliens'
All Tomorrows,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AllTomorrows,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Literature,'All Tomorrows':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/AllTomorrows'
almost,https://tvtropes.org/pmwiki/pmwiki.php/Manga/JunjiItosCatDiaryYonAndMu,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'almost':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/JunjiItosCatDiaryYonAndMu'
Alter A.I.L.A.,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AlterAILA,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Alter A.I.L.A.':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AlterAILA'
Ambergris,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Ambergris,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Literature,'Ambergris':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Ambergris'
Ame No Tori,https://tvtropes.org/pmwiki/pmwiki.php/Film/AmeNoTori,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Ame No Tori':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AmeNoTori'
American Mary,https://tvtropes.org/pmwiki/pmwiki.php/Film/AmericanMary,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'American Mary':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AmericanMary'
Amnesia: The Dark Descent,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AmnesiaTheDarkDescent,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Amnesia: The Dark Descent':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AmnesiaTheDarkDescent'
An American Werewolf in London,https://tvtropes.org/pmwiki/pmwiki.php/Film/AnAmericanWerewolfInLondon,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'An American Werewolf in London':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AnAmericanWerewolfInLondon'
Ancient Domains of Mystery,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AncientDomainsOfMystery,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Ancient Domains of Mystery':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AncientDomainsOfMystery'
Angel,https://tvtropes.org/pmwiki/pmwiki.php/Series/Angel,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/LiveActionTV,'Angel':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Angel'
Animal Collective,https://tvtropes.org/pmwiki/pmwiki.php/Music/AnimalCollective,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Music,'Animal Collective':'https://tvtropes.org/pmwiki/pmwiki.php/Music/AnimalCollective'
Animal Man,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AnimalMan,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Animal Man':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AnimalMan'
Animal Planet Heroes,https://tvtropes.org/pmwiki/pmwiki.php/Series/AnimalPlanetHeroes,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/LiveActionTV,'Animal Planet Heroes':'https://tvtropes.org/pmwiki/pmwiki.php/Series/AnimalPlanetHeroes'
Animorphs,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Animorphs,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/FanWorks,'Animorphs':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Animorphs'
Ansem Retort,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/AnsemRetort,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Webcomics,'Ansem Retort':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/AnsemRetort'
Antichrist,https://tvtropes.org/pmwiki/pmwiki.php/Film/AntiChrist,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Antichrist':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AntiChrist'
Aphex Twin,https://tvtropes.org/pmwiki/pmwiki.php/Music/AphexTwin,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Music,'Aphex Twin':'https://tvtropes.org/pmwiki/pmwiki.php/Music/AphexTwin'
Aqua Teen Hunger Force,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AquaTeenHungerForce,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/WesternAnimation,'Aqua Teen Hunger Force':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AquaTeenHungerForce'
Arc Rise Fantasia,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ArcRiseFantasia,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Arc Rise Fantasia':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ArcRiseFantasia'
Archipelago,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Archipelago,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Webcomics,'Archipelago':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Archipelago'
Are [Not] Made of This,https://tvtropes.org/pmwiki/pmwiki.php/Music/Eurythmics,https://tvtropes.org/pmwiki/pmwiki.php/Main/BodyHorror,'Are [Not] Made of This':'https://tvtropes.org/pmwiki/pmwiki.php/Music/Eurythmics'
Arkham Asylum: A Serious House on Serious Earth,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ArkhamAsylumASeriousHouseOnSeriousEarth,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Arkham Asylum: A Serious House on Serious Earth':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ArkhamAsylumASeriousHouseOnSeriousEarth'
Army of Darkness,https://tvtropes.org/pmwiki/pmwiki.php/Film/ArmyOfDarkness,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Army of Darkness':'https://tvtropes.org/pmwiki/pmwiki.php/Film/ArmyOfDarkness'
Arrested Development,https://tvtropes.org/pmwiki/pmwiki.php/Series/ArrestedDevelopment,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/LiveActionTV,'Arrested Development':'https://tvtropes.org/pmwiki/pmwiki.php/Series/ArrestedDevelopment'
Arrowverse,https://tvtropes.org/pmwiki/pmwiki.php/Series/Arrowverse,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/FanWorks,'Arrowverse':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Arrowverse'
Art Ops,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ArtOps,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/ComicBooks,'Art Ops':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ArtOps'
at least in the films,https://tvtropes.org/pmwiki/pmwiki.php/Literature/WhoGoesThere,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'at least in the films':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/WhoGoesThere'
At World's End,https://tvtropes.org/pmwiki/pmwiki.php/Film/PiratesOfTheCaribbeanAtWorldsEnd,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'At World's End':'https://tvtropes.org/pmwiki/pmwiki.php/Film/PiratesOfTheCaribbeanAtWorldsEnd'
Attack on Titan,https://tvtropes.org/pmwiki/pmwiki.php/Manga/AttackOnTitan,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'Attack on Titan':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/AttackOnTitan'
Avengers: Endgame,https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersEndgame,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/MarvelUniverse,'Avengers: Endgame':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersEndgame'
Avengers: Infinity War,https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersInfinityWar,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/MarvelUniverse,'Avengers: Infinity War':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersInfinityWar'
Avialae,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Avialae,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Webcomics,'Avialae':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Avialae'
Away: Journey to the Unexpected,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AwayJourneyToTheUnexpected,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Away: Journey to the Unexpected':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AwayJourneyToTheUnexpected'
Awful Hospital,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/AwfulHospital,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Webcomics,'Awful Hospital':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/AwfulHospital'
Bang Bang Baby,https://tvtropes.org/pmwiki/pmwiki.php/Film/BangBangBaby,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Bang Bang Baby':'https://tvtropes.org/pmwiki/pmwiki.php/Film/BangBangBaby'
Banshee Chapter,https://tvtropes.org/pmwiki/pmwiki.php/Film/BansheeChapter,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Banshee Chapter':'https://tvtropes.org/pmwiki/pmwiki.php/Film/BansheeChapter'
Baskets of Guts,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/BasketsOfGuts,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Webcomics,'Baskets of Guts':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/BasketsOfGuts'
Batman,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Batman,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Batman':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Batman'
Batman & Robin,https://tvtropes.org/pmwiki/pmwiki.php/Film/BatmanAndRobin,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Batman & Robin':'https://tvtropes.org/pmwiki/pmwiki.php/Film/BatmanAndRobin'
Batman Beyond,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BatmanBeyond,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Batman Beyond':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BatmanBeyond'
Batman: Arkham Asylum,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BatmanArkhamAsylum,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Batman: Arkham Asylum':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BatmanArkhamAsylum'
Batman: Arkham Knight,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BatmanArkhamKnight,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Batman: Arkham Knight':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BatmanArkhamKnight'
Batman: Arkham Series,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BatmanArkhamSeries,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Batman: Arkham Series':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BatmanArkhamSeries'
Batman: Damned,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/BatmanDamned,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Batman: Damned':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/BatmanDamned'
Batman: The Animated Series,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BatmanTheAnimatedSeries,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Batman: The Animated Series':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BatmanTheAnimatedSeries'
Battle Angel Alita,https://tvtropes.org/pmwiki/pmwiki.php/Manga/BattleAngelAlita,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'Battle Angel Alita':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/BattleAngelAlita'
Bazil Broketail,https://tvtropes.org/pmwiki/pmwiki.php/Literature/BazilBroketail,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Literature,'Bazil Broketail':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/BazilBroketail'
Beast Wars,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BeastWars,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/WesternAnimation,'Beast Wars':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BeastWars'
Being Human (UK),https://tvtropes.org/pmwiki/pmwiki.php/Series/BeingHumanUK,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/LiveActionTV,'Being Human (UK)':'https://tvtropes.org/pmwiki/pmwiki.php/Series/BeingHumanUK'
Bendy and the Dark Revival,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BendyAndTheDarkRevival,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Bendy and the Dark Revival':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BendyAndTheDarkRevival'
Bendy and the Ink Machine,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BendyAndTheInkMachine,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'Bendy and the Ink Machine':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BendyAndTheInkMachine'
Berserk,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Berserk,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'Berserk':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Berserk'
Beyond Birthday's,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AnotherNote,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/FanWorks,'Beyond Birthday's':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/AnotherNote'
Bicycle Boy,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/BicycleBoy,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Webcomics,'Bicycle Boy':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/BicycleBoy'
Big Bad Beetleborgs,https://tvtropes.org/pmwiki/pmwiki.php/Series/BigBadBeetleborgs,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/LiveActionTV,'Big Bad Beetleborgs':'https://tvtropes.org/pmwiki/pmwiki.php/Series/BigBadBeetleborgs'
Big Finish Doctor Who,https://tvtropes.org/pmwiki/pmwiki.php/Radio/BigFinishDoctorWho,https://tvtropes.org/pmwiki/pmwiki.php/Main/BodyHorror,'Big Finish Doctor Who':'https://tvtropes.org/pmwiki/pmwiki.php/Radio/BigFinishDoctorWho'
Big Wolf on Campus,https://tvtropes.org/pmwiki/pmwiki.php/Series/BigWolfOnCampus,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/LiveActionTV,'Big Wolf on Campus':'https://tvtropes.org/pmwiki/pmwiki.php/Series/BigWolfOnCampus'
Billy Majestic's Humpty Dumpty,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/BillyMajesticsHumptyDumpty,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/ComicBooks,'Billy Majestic's Humpty Dumpty':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/BillyMajesticsHumptyDumpty'
Bio-Broly,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallZBioBroly,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/AnimeAndManga,'Bio-Broly':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallZBioBroly'
Bio-Hunter,https://tvtropes.org/pmwiki/pmwiki.php/Anime/BioHunter,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Bio-Hunter':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/BioHunter'
BIONICLE,https://tvtropes.org/pmwiki/pmwiki.php/Toys/Bionicle,https://tvtropes.org/pmwiki/pmwiki.php/Main/BodyHorror,'BIONICLE':'https://tvtropes.org/pmwiki/pmwiki.php/Toys/Bionicle'
BioShock,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'BioShock':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock'
BioShock,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock1,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'BioShock':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock1'
BioShock 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock2,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'BioShock 2':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock2'
BioShock Infinite,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShockInfinite,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/VideoGames,'BioShock Infinite':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShockInfinite'
Birdgirl,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Birdgirl,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/WesternAnimation,'Birdgirl':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Birdgirl'
Bite,https://tvtropes.org/pmwiki/pmwiki.php/Film/Bite,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Film,'Bite':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Bite'
Bitter Seeds,https://tvtropes.org/pmwiki/pmwiki.php/Literature/BitterSeeds,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/Literature,'Bitter Seeds':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/BitterSeeds'
Bizarrogirl,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Bizarrogirl,https://tvtropes.org/pmwiki/pmwiki.php/BodyHorror/TheDCU,'Bizarrogirl':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Bizarrogirl'
